siteidIgnore,carrieridIgnore,internalPlanId,externalPlanId,planName,state,fips,zip,secondExternalPlanId
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478303,181VR4LD5P,Medicare BlueSalute (PPO),NY,36007,13826,1TL91C95PP
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478304,1NPZR2R6PD,Medicare BlueSalute (PPO),NY,36025,12459,1JNNP0L9D7
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478304,1NPZR2R6PD,Medicare BlueSalute (PPO),NY,36025,12776,1JNNP0L9D7
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478305,1M4DS9JNPQ,Medicare BlueEssential (PPO),NY,36007,13761,0KMS0BRRCQ
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478305,1M4DS9JNPQ,Medicare BlueEssential (PPO),NY,36007,13761,1TL91C95PP
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478306,19TL4657CT,Univera SeniorChoice Freedom (HMO-POS),NY,36003,14770,1N5LK25YW5
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478306,19TL4657CT,Univera SeniorChoice Freedom (HMO-POS),NY,36003,14770,1N54JKW3M3
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478307,1TBRJV00CN,Univera SeniorChoice Value Plus (HMO-POS),NY,36003,14807,1JNTK6ZD1K
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478307,1TBRJV00CN,Univera SeniorChoice Value Plus (HMO-POS),NY,36003,14807,1N5LK25YW5
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478308,0JDJCQ75CC,Medicare Blue Choice Value Plus (HMO-POS),NY,36051,14472,1JNCJSCLKZ
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478308,0JDJCQ75CC,Medicare Blue Choice Value Plus (HMO-POS),NY,36051,14482,1MJ35737PR
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478309,0K65P5NJJW,Medicare Bassett (HMO-POS),NY,36025,12093,1JNNP0L9D7
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478309,0K65P5NJJW,Medicare Bassett (HMO-POS),NY,36025,12155,1NPZR2R6PD
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478310,KTZ3TB0SD5,Medicare Blue Choice Select (HMO),NY,36051,14486,19RMK1M0P3
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478310,KTZ3TB0SD5,Medicare Blue Choice Select (HMO),NY,36051,14486,0J9WY6QRP8
743F73DD-04E7-EC11-869E-005056BDB5E6,122,478311,1JVMRM82W9,Univera SeniorChoice Basic (HMO),NY,36003,14877,19TL4657CT
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478311,1JVMRM82W9,Univera SeniorChoice Basic (HMO),NY,36009,14070,KT6S4PSR1S
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478312,1K8BSNV9W8,Medicare Blue Choice Advanced (HMO-POS),NY,36051,14423,0JDJCQ75CC
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478312,1K8BSNV9W8,Medicare Blue Choice Advanced (HMO-POS),NY,36051,14423,1MJR1D0QM9
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478313,181T48ZMMR,Univera SeniorChoice Advanced (HMO-POS),NY,36003,14709,1TBRJV00CN
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478313,181T48ZMMR,Univera SeniorChoice Advanced (HMO-POS),NY,36003,14709,1JVMRM82W9
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478314,1N54JKW3M3,Univera SeniorChoice Secure (HMO-POS),NY,36003,14707,19TL4657CT
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478314,1N54JKW3M3,Univera SeniorChoice Secure (HMO-POS),NY,36003,14707,0J90806S63
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478315,1MJPCJBYMP,Medicare Blue Choice Optimum (HMO-POS),NY,36051,14414,1MJ35737PR
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478315,1MJPCJBYMP,Medicare Blue Choice Optimum (HMO-POS),NY,36051,14414,0KM77PW26P
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478316,19R1CTTQ6D,Medicare Blue Choice Freedom (HMO-POS),NY,36051,14437,1MJR1D0QM9
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478316,19R1CTTQ6D,Medicare Blue Choice Freedom (HMO-POS),NY,36051,14437,1BSV8TP555
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478317,1TL8PB4K6Q,Univera SeniorChoice Extra (HMO),NY,36003,14836,180DK4J3WZ
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478317,1TL8PB4K6Q,Univera SeniorChoice Extra (HMO),NY,36003,14836,1T2Z791JP9
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478318,0JDV5MPCZT,Medicare BlueActive (PPO),NY,36007,13826,KT67CYD2DB
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478318,0JDV5MPCZT,Medicare BlueActive (PPO),NY,36007,13826,0KMBVVYLCR
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478319,0K6ZKN1SZN,Medicare Blue Choice Extra (HMO),NY,36051,14486,1MJR1D0QM9
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478319,0K6ZKN1SZN,Medicare Blue Choice Extra (HMO),NY,36051,14486,18QP0QBNK7
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478320,KT6S4PSR1S,Univera SeniorChoice Access (PPO),NY,36003,14715,0J90806S63
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478320,KT6S4PSR1S,Univera SeniorChoice Access (PPO),NY,36003,14715,1NK1Q5T7KS
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478321,1JNCJSCLKZ,Medicare Blue Choice Access (PPO),NY,36051,14525,1MJ35737PR
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478321,1JNCJSCLKZ,Medicare Blue Choice Access (PPO),NY,36051,14525,1T25QYNC6R
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478322,1K7KJLKDK5,Medicare BlueFlex (PPO),NY,36007,13737,1MJ35737PR
173F73DD-04E7-EC11-869E-005056BDB5E6,122,478322,1K7KJLKDK5,Medicare BlueFlex (PPO),NY,36007,13778,1MJ35737PR
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478323,180QCWQ659,Univera Medicare Dual (HMO D-SNP),NY,36029,14025,1T2Z791JP9
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478323,180QCWQ659,Univera Medicare Dual (HMO D-SNP),NY,36029,14025,19TL4657CT
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478324,1N5YP3YN58,Univera Medicare Total Care (HMO D-SNP),NY,36029,14006,1N54JKW3M3
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478324,1N5YP3YN58,Univera Medicare Total Care (HMO D-SNP),NY,36029,14006,1N5LK25YW5
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478325,1MJ35737PR,Medicare Blue Dual (HMO D-SNP),NY,36007,13736,18Q38M3YDK
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478325,1MJ35737PR,Medicare Blue Dual (HMO D-SNP),NY,36007,13736,KTZPLV3JK8
5B4073DD-04E7-EC11-869E-005056BDB5E6,122,478326,19RMK1M0P3,Medicare Blue Dual Secure (HMO D-SNP),NY,36007,13744,18Q38M3YDK
5B4073DD-04E7-EC11-869E-005056BDB5E6,122,478326,19RMK1M0P3,Medicare Blue Dual Secure (HMO D-SNP),NY,36007,13744,1K7KJLKDK5
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478327,1TL91C95PP,Medicare BlueEnhanced (PPO),NY,36007,13813,1M4DS9JNPQ
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478327,1TL91C95PP,Medicare BlueEnhanced (PPO),NY,36007,13813,1K765PRMDS
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478328,0JD21R2JCD,Medicare BluePlus (PPO),NY,36019,12903,1NPZR2R6PD
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478328,0JD21R2JCD,Medicare BluePlus (PPO),NY,36025,12455,1JNNP0L9D7
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478329,0KMS0BRRCQ,Medicare BlueClassic (PPO),NY,36007,13746,1MJ35737PR
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478329,0KMS0BRRCQ,Medicare BlueClassic (PPO),NY,36007,13746,1MC88J405Z
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478330,KT67CYD2DB,Medicare BlueSalute (PPO),NY,36007,13833,1K88T5DL53
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478330,KT67CYD2DB,Medicare BlueSalute (PPO),NY,36007,13841,KTZPLV3JK8
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478331,1JNNP0L9D7,Medicare BlueSalute (PPO),NY,36041,12842,1NPZR2R6PD
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478331,1JNNP0L9D7,Medicare BlueSalute (PPO),NY,36077,13333,19RMK1M0P3
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478332,1K765PRMDS,Medicare BlueEssential (PPO),NY,36007,13802,KT67CYD2DB
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478332,1K765PRMDS,Medicare BlueEssential (PPO),NY,36007,13802,0JDV5MPCZT
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478333,180DK4J3WZ,Univera SeniorChoice Freedom (HMO-POS),NY,36003,14707,1T2Z791JP9
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478333,180DK4J3WZ,Univera SeniorChoice Freedom (HMO-POS),NY,36003,14707,181T48ZMMR
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478334,1N5LK25YW5,Univera SeniorChoice Value Plus (HMO-POS),NY,36003,14822,1TL8PB4K6Q
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478334,1N5LK25YW5,Univera SeniorChoice Value Plus (HMO-POS),NY,36003,14822,1JNTK6ZD1K
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478335,1MJR1D0QM9,Medicare Blue Choice Value Plus (HMO-POS),NY,36051,14488,0KM77PW26P
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478335,1MJR1D0QM9,Medicare Blue Choice Value Plus (HMO-POS),NY,36051,14488,KTZ3TB0SD5
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478336,1BSJ0Z7KM8,Medicare Bassett (HMO-POS),NY,36025,13731,1JV12Q6R5R
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478336,1BSJ0Z7KM8,Medicare Bassett (HMO-POS),NY,36025,13731,0JD21R2JCD
173F73DD-04E7-EC11-869E-005056BDB5E6,122,478337,1T25QYNC6R,Medicare Blue Choice Select (HMO),NY,36051,14472,1BSV8TP555
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478337,1T25QYNC6R,Medicare Blue Choice Select (HMO),NY,36051,14482,1MJ35737PR
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478338,0J90806S63,Univera SeniorChoice Basic (HMO),NY,36003,14709,180DK4J3WZ
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478338,0J90806S63,Univera SeniorChoice Basic (HMO),NY,36003,14709,1N5LK25YW5
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478339,0KM77PW26P,Medicare Blue Choice Advanced (HMO-POS),NY,36051,14423,1T25QYNC6R
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478339,0KM77PW26P,Medicare Blue Choice Advanced (HMO-POS),NY,36051,14423,18Q38M3YDK
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478340,KT6B59VL16,Univera SeniorChoice Advanced (HMO-POS),NY,36003,14721,1NK1Q5T7KS
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478340,KT6B59VL16,Univera SeniorChoice Advanced (HMO-POS),NY,36003,14721,0J90806S63
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478341,1JNTK6ZD1K,Univera SeniorChoice Secure (HMO-POS),NY,36003,14707,1T2Z791JP9
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478341,1JNTK6ZD1K,Univera SeniorChoice Secure (HMO-POS),NY,36003,14707,181T48ZMMR
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478342,1KY41VW6KB,Medicare Blue Choice Optimum (HMO-POS),NY,36051,14414,1KYYQBY3D6
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478342,1KY41VW6KB,Medicare Blue Choice Optimum (HMO-POS),NY,36051,14414,1K8BSNV9W8
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478343,18QP0QBNK7,Medicare Blue Choice Freedom (HMO-POS),NY,36051,14414,1MJ35737PR
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478343,18QP0QBNK7,Medicare Blue Choice Freedom (HMO-POS),NY,36051,14414,0KM77PW26P
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478344,1NK1Q5T7KS,Univera SeniorChoice Extra (HMO),NY,36003,14711,19TL4657CT
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478344,1NK1Q5T7KS,Univera SeniorChoice Extra (HMO),NY,36003,14711,1N5LK25YW5
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478345,1MC88J405Z,Medicare BlueActive (PPO),NY,36007,13737,1TL91C95PP
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478345,1MC88J405Z,Medicare BlueActive (PPO),NY,36007,13737,1M4DS9JNPQ
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478346,1BSV8TP555,Medicare Blue Choice Extra (HMO),NY,36051,14545,1MJR1D0QM9
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478346,1BSV8TP555,Medicare Blue Choice Extra (HMO),NY,36051,14545,1KY41VW6KB
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478347,1T2Z791JP9,Univera SeniorChoice Access (PPO),NY,36003,14822,1TBRJV00CN
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478347,1T2Z791JP9,Univera SeniorChoice Access (PPO),NY,36003,14822,1NK1Q5T7KS
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478348,0J9WY6QRP8,Medicare Blue Choice Access (PPO),NY,36051,14481,KTZ3TB0SD5
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478348,0J9WY6QRP8,Medicare Blue Choice Access (PPO),NY,36051,14481,1K8BSNV9W8
5B4073DD-04E7-EC11-869E-005056BDB5E6,122,478349,0KMBVVYLCR,Medicare BlueFlex (PPO),NY,36007,13803,19RMK1M0P3
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478349,0KMBVVYLCR,Medicare BlueFlex (PPO),NY,36011,13024,1K7KJLKDK5
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478350,KTMK0CK99Y,Univera Medicare Dual (HMO D-SNP),NY,36029,14052,1JVMRM82W9
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478350,KTMK0CK99Y,Univera Medicare Dual (HMO D-SNP),NY,36029,14052,1NK1Q5T7KS
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478351,1J3Q0RQM94,Univera Medicare Total Care (HMO D-SNP),NY,36029,14004,1N5YP3YN58
32A4080D-0EC3-EB11-8686-005056BDB5E6,122,478351,1J3Q0RQM94,Univera Medicare Total Care (HMO D-SNP),NY,36029,14004,180QCWQ659
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478352,1KYYQBY3D6,Medicare Blue Dual (HMO D-SNP),NY,36007,13802,KT67CYD2DB
B60D783C-91E9-EB11-8687-005056BDB5E6,122,478352,1KYYQBY3D6,Medicare Blue Dual (HMO D-SNP),NY,36007,13802,0JDV5MPCZT
5B4073DD-04E7-EC11-869E-005056BDB5E6,122,478353,18Q38M3YDK,Medicare Blue Dual Secure (HMO D-SNP),NY,36007,13760,1K7KJLKDK5
C43F73DD-04E7-EC11-869E-005056BDB5E6,122,478353,18Q38M3YDK,Medicare Blue Dual Secure (HMO D-SNP),NY,36043,13456,0KMBVVYLCR
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479870,KTW4MZML95,AARP Medicare Advantage (HMO-POS),FL,12013,32424,0JLDT8672K
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479870,KTW4MZML95,AARP Medicare Advantage (HMO-POS),FL,12013,32424,KTZPT9W57N
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479871,1JZPWY9DD9,AARP Medicare Advantage (HMO-POS),FL,12027,34267,KTZPT9W57N
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479871,1JZPWY9DD9,AARP Medicare Advantage (HMO-POS),FL,12055,33960,0KDLRKD0LB
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479872,1KV1D026D8,UnitedHealthcare Dual Complete ONE (HMO-POS D-SNP),TN,47003,37144,0KMS500KK6
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479872,1KV1D026D8,UnitedHealthcare Dual Complete ONE (HMO-POS D-SNP),TN,47005,38341,19RM82RP8Y
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479873,188895SNWR,UnitedHealthcare Dual Complete (PPO D-SNP),IN,18137,47023,1KYYQ9YTT4
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479873,188895SNWR,UnitedHealthcare Dual Complete (PPO D-SNP),IN,18141,46635,0JBCVDN2BK
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479874,1N1VB4C7W3,UnitedHealthcare Dual Complete (PPO D-SNP),ME,23005,04109,KTZ32ZDS2K
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479874,1N1VB4C7W3,UnitedHealthcare Dual Complete (PPO D-SNP),ME,23005,04109,KTZZ4CYCTQ
B60D783C-91E9-EB11-8687-005056BDB5E6,141,479875,1MPZB2K0WP,UnitedHealthcare Medicare Advantage Assure (PPO),NH,33003,03864,1JVWS9R623
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479875,1MPZB2K0WP,UnitedHealthcare Medicare Advantage Assure (PPO),NH,33003,03896,1K8B4MJN2P
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479876,1B4WLDQ5MD,UnitedHealthcare Medicare Advantage Assure (PPO),VT,50005,05819,1BJNDPWNLT
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479876,1B4WLDQ5MD,UnitedHealthcare Medicare Advantage Assure (PPO),VT,50005,05819,1N00MYVD2D
743F73DD-04E7-EC11-869E-005056BDB5E6,141,479877,1TTB2ZYJMQ,UnitedHealthcare Dual Complete Choice (PPO D-SNP),WV,54007,26627,KTZZ5BB3WM
743F73DD-04E7-EC11-869E-005056BDB5E6,141,479877,1TTB2ZYJMQ,UnitedHealthcare Dual Complete Choice (PPO D-SNP),WV,54007,26627,1J3DY7M8Y6
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479878,0JBTTYNR6T,UnitedHealthcare Dual Complete (PPO D-SNP),CT,09001,06607,1K7KSVC8QL
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479878,0JBTTYNR6T,UnitedHealthcare Dual Complete (PPO D-SNP),CT,09001,06607,180Q4QK1QY
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479879,0KD4R06L6N,UnitedHealthcare Dual Complete Choice (PPO D-SNP),SC,45001,29659,1K87SV2R8W
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479879,0KD4R06L6N,UnitedHealthcare Dual Complete Choice (PPO D-SNP),SC,45001,29659,1MP53LJT7S
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479880,KTWYDT7B0S,UnitedHealthcare Medicare Advantage Assure (PPO),ND,38005,58374,1MC8756488
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479880,KTWYDT7B0S,UnitedHealthcare Medicare Advantage Assure (PPO),ND,38005,58374,1BSJQWRRLP
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479881,1JZ399NW1Z,UnitedHealthcare NorthernLightHealth Dual Complete (PPO D-SNP),ME,23003,04739,181TS54MLS
743F73DD-04E7-EC11-869E-005056BDB5E6,141,479881,1JZ399NW1Z,UnitedHealthcare NorthernLightHealth Dual Complete (PPO D-SNP),ME,23003,04751,1JV1LPJR8S
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479882,1KVMB66Z15,UnitedHealthcare Dual Complete Choice (PPO D-SNP),AR,05005,72538,0JDJ563001
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479882,1KVMB66Z15,UnitedHealthcare Dual Complete Choice (PPO D-SNP),AR,05005,72538,19R15JNJBN
C43F73DD-04E7-EC11-869E-005056BDB5E6,141,479883,1889LVDVK9,UnitedHealthcare Dual Complete Choice Select (PPO D-SNP),AR,05007,72712,1TL85TZRBC
C43F73DD-04E7-EC11-869E-005056BDB5E6,141,479883,1889LVDVK9,UnitedHealthcare Dual Complete Choice Select (PPO D-SNP),AR,05007,72712,1TRKTWVW7T
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479884,1N122QL8K8,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),AZ,04023,85648,1K76Y5NKWV
743F73DD-04E7-EC11-869E-005056BDB5E6,141,479884,1N122QL8K8,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),AZ,04025,86322,0JBNZJ1LQ4
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479885,1M5ST5R15R,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),IL,17027,62275,0KW6MJRCQS
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479885,1M5ST5R15R,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),IL,17117,62088,1BS2V52VL7
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479886,1BJCRJJP53,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),IL,17011,61329,1M5SDV3B76
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479886,1BJCRJJP53,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),IL,17011,61421,1JZPND70RY
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479887,1TRKRT545P,UnitedHealthcare Dual Complete Choice (PPO D-SNP),MI,26107,49332,1N00W6JCTC
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479887,1TRKRT545P,UnitedHealthcare Dual Complete Choice (PPO D-SNP),MI,26125,48017,1K7KQL905M
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479888,0JL8S91TPD,UnitedHealthcare Dual Complete Choice (PPO D-SNP),MO,29001,63540,1NP6KTN5PK
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479888,0JL8S91TPD,UnitedHealthcare Dual Complete Choice (PPO D-SNP),MO,29001,63540,0JDJ563001
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479889,0KDV468BPQ,UnitedHealthcare Dual Complete Choice (PPO D-SNP),MT,30009,59044,1N1J3SS477
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479889,0KDV468BPQ,UnitedHealthcare Dual Complete Choice (PPO D-SNP),MT,30043,59632,1KYLV191YK
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479890,KTWLL1PD9B,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),NM,35001,87101,1KV1V18YT0
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479890,KTWLL1PD9B,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),NM,35001,87101,1N12LP54VP
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479891,1JZR2C1697,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),NM,35013,88013,1JNNCC092Y
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479891,1JZR2C1697,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),NM,35017,88049,1JNNCC092Y
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479892,1KNJ2R8N9S,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),NM,35005,88201,1KVM3ZC7YC
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479892,1KNJ2R8N9S,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),NM,35027,88345,1889ZYK07W
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479893,1875TBV7DZ,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),OR,41003,97456,1KNJ33WZT5
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479893,1875TBV7DZ,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),OR,41003,97456,1MJ3K3PPQD
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479894,1N00RMZ0D5,UnitedHealthcare Dual Complete Choice (PPO D-SNP),SD,46011,57234,1TRMC7VQWQ
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479894,1N00RMZ0D5,UnitedHealthcare Dual Complete Choice (PPO D-SNP),SD,46021,57646,0JBCY3RN9L
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479895,1M5YSNW5W9,UnitedHealthcare Dual Complete Choice (PPO D-SNP),UT,49011,84037,18QRZVS2Y3
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479895,1M5YSNW5W9,UnitedHealthcare Dual Complete Choice (PPO D-SNP),UT,49011,84037,1JZP6J3JS5
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479896,1BJ348BJW8,UnitedHealthcare Dual Complete Select (PPO D-SNP),UT,49005,84332,KTZP9C7W84
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479896,1BJ348BJW8,UnitedHealthcare Dual Complete Select (PPO D-SNP),UT,49005,84332,1KV16T6TR9
C43F73DD-04E7-EC11-869E-005056BDB5E6,141,479897,1TRMJK2RMR,UnitedHealthcare Dual Complete Choice (PPO D-SNP),WY,56007,82615,KTWLB4VY4Z
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479897,1TRMJK2RMR,UnitedHealthcare Dual Complete Choice (PPO D-SNP),WY,56011,82727,KTWLB4VY4Z
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479898,0JL9CCSLM3,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),ID,16001,83702,1888M9DBR8
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479898,0JL9CCSLM3,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),ID,16001,83702,1B40W4Q37Q
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479899,0KD2CRCDMP,UnitedHealthcare Dual Complete Choice (PPO D-SNP),WA,53033,98009,1KV1YJBJ2T
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479899,0KD2CRCDMP,UnitedHealthcare Dual Complete Choice (PPO D-SNP),WA,53033,98009,1888YT2R2N
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479900,KTZ5CNJ65L,UnitedHealthcare Dual Complete Choice Select (PPO D-SNP),CO,08003,81102,19R1C2TWBP
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479900,KTZ5CNJ65L,UnitedHealthcare Dual Complete Choice Select (PPO D-SNP),CO,08003,81102,1KV18TKW23
32A4080D-0EC3-EB11-8686-005056BDB5E6,141,479901,1JV0P85N5Y,UnitedHealthcare Dual Complete Choice (PPO D-SNP),CO,08005,80012,KTZ5CNJ65L
5B4073DD-04E7-EC11-869E-005056BDB5E6,141,479901,1JV0P85N5Y,UnitedHealthcare Dual Complete Choice (PPO D-SNP),CO,08005,80017,1MPZVV38LQ
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479902,1K875K0754,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),IA,19001,50164,1N009R5LTL
173F73DD-04E7-EC11-869E-005056BDB5E6,141,479902,1K875K0754,UnitedHealthcare Chronic Complete Assure (PPO C-SNP),IA,19001,50164,18QPVSC8Y0
